, U(m/s), V(m/s),PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,首要污染物,指数类别,城市,degree,direction
13222,1.48,4.03,141.16250000000002,106.78,19.06,19.475,21.25,38.65,141.16250000000002,PM2.5_IAQI,轻度污染,西安市,0.35195507242551094,south
13223,0.65,4.49,138.35000000000002,106.91,18.26,16.05,20.75,37.145,138.35000000000002,PM2.5_IAQI,轻度污染,西安市,0.14376737661282651,south
13224,-0.53,0.62,172.18571428571428,105.505,28.69,52.3,19.0,37.855,172.18571428571428,PM2.5_IAQI,中度污染,西安市,0.707296485677463,north
13225,-0.31,0.98,184.54285714285717,114.22,31.17,55.7875,20.75,39.155,184.54285714285717,PM2.5_IAQI,中度污染,西安市,0.3063671526160471,north
13226,0.15,1.03,197.54285714285717,123.56,35.55,68.2,23.75,39.225,197.54285714285717,PM2.5_IAQI,中度污染,西安市,0.14461443921994038,south
13227,0.91,0.96,205.89,131.185,43.88,91.2,28.75,37.27,205.89,PM2.5_IAQI,重度污染,西安市,0.7586665645776557,south
13228,1.18,1.11,202.01,133.62,46.86,99.9125,34.75,34.625,202.01,PM2.5_IAQI,重度污染,西安市,0.8159563336749477,south
13229,1.16,1.41,198.42857142857144,140.195,41.43,101.295,40.25,32.42,198.42857142857144,PM2.5_IAQI,中度污染,西安市,0.6884269995466024,south
13230,1.41,1.51,195.6,147.09,30.82,82.47500000000001,38.25,32.065,195.6,PM2.5_IAQI,中度污染,西安市,0.7511649670880676,south
13231,0.95,2.39,175.31428571428572,135.73000000000002,22.54,48.55,29.75,33.83,175.31428571428572,PM2.5_IAQI,中度污染,西安市,0.37834031551801417,south
13232,-0.01,3.15,160.82857142857142,124.225,19.78,28.4125,24.75,36.85,160.82857142857142,PM2.5_IAQI,中度污染,西安市,0.0031745925100059515,north
13233,-0.66,3.66,152.95714285714286,118.59,18.96,21.525,23.25,37.175,152.95714285714286,PM2.5_IAQI,中度污染,西安市,0.17841049935104036,north
13234,-0.44,3.55,151.75714285714287,118.905,18.24,19.6,23.0,36.46,151.75714285714287,PM2.5_IAQI,中度污染,西安市,0.12331477300794762,north
13235,-0.32,-0.55,224.24,139.0,47.21,105.345,63.0,27.24,224.24,PM2.5_IAQI,重度污染,西安市,0.5269432271894297,north
13236,0.03,0.52,211.65,157.71,32.33,101.52,52.75,23.65,211.65,PM2.5_IAQI,重度污染,西安市,0.05762842747747396,south
13237,-0.47,1.83,188.3142857142857,147.155,22.91,63.9125,35.5,30.335,188.3142857142857,PM2.5_IAQI,中度污染,西安市,0.251397060225849,north
13238,-1.4,2.96,174.1142857142857,135.8,19.94,35.6625,27.750000000000004,34.59,174.1142857142857,PM2.5_IAQI,中度污染,西安市,0.4417931655174437,north
13239,-1.12,3.18,176.20000000000002,134.685,20.04,30.0,27.0,35.84,176.20000000000002,PM2.5_IAQI,中度污染,西安市,0.33863450332825995,north
13240,-1.29,-0.62,240.8,164.335,27.76,96.275,63.75,24.665,240.8,PM2.5_IAQI,重度污染,西安市,1.1227724464145674,north
13241,-1.07,1.73,208.72,161.62,23.23,82.825,44.25,26.66,208.72,PM2.5_IAQI,重度污染,西安市,0.5539094070506059,north
13242,-1.34,2.92,196.0285714285714,151.83499999999998,21.41,49.0,33.25,32.485,196.0285714285714,PM2.5_IAQI,中度污染,西安市,0.4302338659516136,north
13243,-1.51,-1.58,256.09000000000003,168.175,22.19,80.475,52.25,27.315,256.09000000000003,PM2.5_IAQI,重度污染,西安市,0.7627483157512934,north
13244,-0.87,0.83,231.38,173.22,21.3,80.875,48.25,26.76,231.38,PM2.5_IAQI,重度污染,西安市,0.8089232343826653,north
13245,-0.49,2.14,216.22,169.245,21.82,61.4375,40.0,30.27,216.22,PM2.5_IAQI,重度污染,西安市,0.22509178245360903,north
13246,-1.63,-1.0,258.75,176.2,20.5,65.525,47.75,29.73,258.75,PM2.5_IAQI,重度污染,西安市,1.0205116757141932,north
13247,-0.77,0.17,247.39,182.15,21.87,66.0625,45.75,29.55,247.39,PM2.5_IAQI,重度污染,西安市,1.3535028958718756,north
13248,1.04,1.57,96.8125,67.13499999999999,14.59,6.237500000000001,11.25,41.93,96.8125,PM2.5_IAQI,良,西安市,0.585057103965803,south
13249,1.72,2.9,102.2625,71.65,15.13,8.100000000000001,13.5,42.16,102.2625,PM2.5_IAQI,轻度污染,西安市,0.5353330741460933,south
13250,0.96,4.11,109.5625,77.525,15.33,11.6625,16.25,43.42,109.5625,PM2.5_IAQI,轻度污染,西安市,0.2294626670061725,south
13251,0.27,4.02,118.0375,84.18,15.58,15.275,18.25,44.115,118.0375,PM2.5_IAQI,轻度污染,西安市,0.06706345843566916,south
13252,1.23,2.33,103.325,71.21000000000001,13.94,7.262499999999999,12.0,42.53,103.325,PM2.5_IAQI,轻度污染,西安市,0.4857153333904386,south
13253,1.27,2.31,109.425,76.03999999999999,14.74,10.075,14.499999999999998,44.36,109.425,PM2.5_IAQI,轻度污染,西安市,0.5026770151507638,south
13254,1.04,3.62,120.0625,83.745,16.26,15.7375,18.25,46.35,120.0625,PM2.5_IAQI,轻度污染,西安市,0.27975844717527265,south
13255,0.15,3.87,128.3,90.06,17.25,21.225,20.75,46.96,128.3,PM2.5_IAQI,轻度污染,西安市,0.038740297663479355,south
13256,-0.64,3.47,134.9375,95.705,18.29,26.3375,22.75,46.36,134.9375,PM2.5_IAQI,轻度污染,西安市,0.1823883486091565,north
13257,-1.39,4.03,143.7875,102.675,19.89,29.3125,24.25,46.53,143.7875,PM2.5_IAQI,轻度污染,西安市,0.33213593768114735,north
13258,-1.56,4.04,154.2,109.7,21.11,32.1625,25.75,46.135,154.2,PM2.5_IAQI,中度污染,西安市,0.3685000929875545,north
13259,-1.09,4.02,164.4857142857143,116.22,21.78,34.300000000000004,26.5,44.94,164.4857142857143,PM2.5_IAQI,中度污染,西安市,0.2647780556932571,north
13260,0.53,2.07,148.65,94.195,19.92,29.8,20.5,47.27,148.65,PM2.5_IAQI,轻度污染,西安市,0.2506539710928315,south
13261,0.27,2.52,148.9125,96.53,20.99,34.65,23.25,46.835,148.9125,PM2.5_IAQI,轻度污染,西安市,0.10673567264913565,south
13262,-0.72,2.94,154.22857142857143,101.685,23.12,40.725,26.25,45.975,154.22857142857143,PM2.5_IAQI,中度污染,西安市,0.2401710078601731,north
13263,-1.44,4.39,164.34285714285716,109.15,26.18,46.575,28.5,44.815,164.34285714285716,PM2.5_IAQI,中度污染,西安市,0.316959352181168,north
13264,-1.18,4.34,170.24285714285713,112.675,29.0,54.475,31.25,43.965,170.24285714285713,PM2.5_IAQI,中度污染,西安市,0.26547201810788024,north
13265,-0.5,3.75,177.32857142857142,116.76,30.42,60.125,34.0,43.565,177.32857142857142,PM2.5_IAQI,中度污染,西安市,0.13255153229667402,north
13266,-0.35,4.6,186.78571428571428,127.39,24.86,50.425,31.75,42.755,186.78571428571428,PM2.5_IAQI,中度污染,西安市,0.07594063626589467,north
13267,-1.19,4.91,172.71428571428572,125.405,20.95,38.8875,27.250000000000004,43.095,172.71428571428572,PM2.5_IAQI,中度污染,西安市,0.23777763541438066,north
13268,-2.43,4.75,166.4714285714286,123.62,18.73,33.224999999999994,25.5,42.35,166.4714285714286,PM2.5_IAQI,中度污染,西安市,0.47286780035690706,north
13269,-2.41,3.7,166.34285714285716,123.38,17.07,30.975,25.0,40.435,166.34285714285716,PM2.5_IAQI,中度污染,西安市,0.5773246174387566,north
13270,0.12,1.44,192.22857142857143,104.46,28.06,52.7625,23.25,44.395,192.22857142857143,PM2.5_IAQI,中度污染,西安市,0.08314123188844122,south
13271,0.06,1.66,180.94285714285715,103.71,27.77,53.3125,25.25,44.265,180.94285714285715,PM2.5_IAQI,中度污染,西安市,0.036128850512775534,south
13272,-0.6,1.92,176.3857142857143,106.24,29.78,58.3875,29.5,43.675,176.3857142857143,PM2.5_IAQI,中度污染,西安市,0.3028848683749714,north
13273,-0.86,3.1,174.40000000000003,107.64,34.23,66.225,33.25,42.485,174.40000000000003,PM2.5_IAQI,中度污染,西安市,0.2706140716485416,north
13274,-0.66,2.76,178.27142857142857,108.2,39.62,78.13749999999999,38.5,41.385,178.27142857142857,PM2.5_IAQI,中度污染,西安市,0.23472261248519713,north
13275,-0.27,2.51,187.8,115.285,37.16,83.825,43.0,40.03,187.8,PM2.5_IAQI,中度污染,西安市,0.10715767290541865,north
13276,-0.33,3.59,194.54285714285717,131.22,27.04,63.675,38.0,39.85,194.54285714285717,PM2.5_IAQI,中度污染,西安市,0.0916644072044081,north
13277,-1.53,3.95,181.1428571428572,131.225,22.2,46.9875,31.0,41.49,181.1428571428572,PM2.5_IAQI,中度污染,西安市,0.3695467107206115,north
13278,-3.08,4.05,172.71428571428572,128.19,20.09,37.8625,27.250000000000004,43.04,172.71428571428572,PM2.5_IAQI,中度污染,西安市,0.6501833992671626,north
13279,-3.15,3.6,173.52857142857144,126.84,18.83,33.5,26.0,43.525,173.52857142857144,PM2.5_IAQI,中度污染,西安市,0.7188299996216245,north
13280,-1.54,2.65,172.1,125.205,16.95,29.925,25.0,42.95,172.1,PM2.5_IAQI,中度污染,西安市,0.5264304856048707,north
13281,-1.44,-0.14,167.5857142857143,103.335,41.72,80.75,48.5,42.195,167.5857142857143,PM2.5_IAQI,中度污染,西安市,1.4738786990005335,north
13282,-1.87,1.66,195.8714285714286,133.22,27.47,69.48750000000001,42.25,39.12,195.8714285714286,PM2.5_IAQI,中度污染,西安市,0.8448182171679252,north
13283,-2.56,2.59,186.90000000000003,135.785,21.72,50.8875,33.25,40.49,186.90000000000003,PM2.5_IAQI,中度污染,西安市,0.7795729865678597,north
13284,-3.43,2.96,184.22857142857143,135.54000000000002,20.44,43.5625,29.75,42.085,184.22857142857143,PM2.5_IAQI,中度污染,西安市,0.8588183794036637,north
13285,-3.03,2.98,187.18571428571428,135.0,20.02,40.4625,28.5,43.285,187.18571428571428,PM2.5_IAQI,中度污染,西安市,0.7937174390195608,north
13286,-3.18,0.1,192.34285714285716,129.26,30.14,67.82499999999999,46.5,43.685,192.34285714285716,PM2.5_IAQI,中度污染,西安市,1.5393601454386223,north
13287,-2.73,1.07,201.0,141.685,23.12,56.825,38.25,42.095,201.0,PM2.5_IAQI,重度污染,西安市,1.1972562714415027,north
13288,-2.87,1.64,199.05714285714288,142.51999999999998,21.85,50.5625,33.5,41.885,199.05714285714288,PM2.5_IAQI,中度污染,西安市,1.0516502125483738,north
13289,-2.94,-1.02,199.77142857142857,135.275,27.89,55.2375,42.25,46.445,199.77142857142857,PM2.5_IAQI,中度污染,西安市,1.2368512549500026,north
13290,-1.95,-1.08,209.24,144.905,25.86,53.0125,38.75,46.67,209.24,PM2.5_IAQI,重度污染,西安市,1.0650050112004932,north
13291,-0.92,-0.77,212.71,148.64,25.82,52.35,35.0,45.935,212.71,PM2.5_IAQI,重度污染,西安市,0.8739235821214641,north
13292,-2.25,-2.26,208.06,141.405,26.17,49.725,35.75,46.83,208.06,PM2.5_IAQI,重度污染,西安市,0.7831808721309164,north
13293,-1.76,-2.53,214.85,146.615,27.18,52.65,33.25,45.66,214.85,PM2.5_IAQI,重度污染,西安市,0.6078019961139605,north
13294,3.54,-0.9,68.5875,56.715,15.15,4.8125,11.0,37.535,68.5875,PM2.5_IAQI,良,西安市,1.3218336210021795,south
13295,3.07,-0.41,70.575,57.89,15.32,5.3125,11.75,36.825,70.575,PM2.5_IAQI,良,西安市,1.4380314384101436,south
13296,1.87,1.43,73.94999999999999,59.75,15.88,5.7125,12.5,36.865,73.94999999999999,PM2.5_IAQI,良,西安市,0.9179496956941224,south
13297,2.07,2.15,77.0125,61.795,16.51,6.6625,13.25,37.245,77.0125,PM2.5_IAQI,良,西安市,0.7664430879060952,south
13298,2.83,-0.31,70.4,58.44,15.46,6.7,12.0,37.165,70.4,PM2.5_IAQI,良,西安市,1.461690694756026,south
13299,1.29,-0.96,74.36250000000001,61.225,16.2,8.65,13.0,36.795,74.36250000000001,PM2.5_IAQI,良,西安市,0.9310265439682709,south
13300,0.73,0.21,76.67500000000001,63.29,16.67,11.6375,14.249999999999998,35.505,76.67500000000001,PM2.5_IAQI,良,西安市,1.2906883514968428,south
13301,1.33,1.72,77.69999999999999,64.825,17.31,12.4625,14.75,35.9,77.69999999999999,PM2.5_IAQI,良,西安市,0.6582194571138932,south
13302,1.89,1.01,77.38749999999999,65.8,17.54,14.1875,15.0,35.65,77.38749999999999,PM2.5_IAQI,良,西安市,1.080015503609559,south
13303,1.62,0.44,78.175,67.78999999999999,18.15,17.8125,16.0,34.975,78.175,PM2.5_IAQI,良,西安市,1.3055892093430719,south
13304,1.23,1.16,83.1,71.92,19.66,20.6,17.25,34.855,83.1,PM2.5_IAQI,良,西安市,0.8146784957432264,south
13305,1.61,1.66,87.575,74.62,21.0,20.6625,18.0,35.545,87.575,PM2.5_IAQI,良,西安市,0.7701088349938099,south
13306,0.99,-0.05,89.45,74.36,20.29,31.625,18.75,30.26,89.45,PM2.5_IAQI,良,西安市,1.5203341527780407,south
13307,0.91,0.69,90.4375,77.315,21.57,38.075,20.5,28.66,90.4375,PM2.5_IAQI,良,西安市,0.9220413258885355,south
13308,1.13,0.72,91.05,79.27000000000001,22.23,41.575,21.5,27.86,91.05,PM2.5_IAQI,良,西安市,1.0034946994884582,south
13309,1.35,0.72,94.5875,84.03999999999999,24.2,51.125,24.0,25.315,94.5875,PM2.5_IAQI,良,西安市,1.0808390005411683,south
13310,1.62,1.34,95.95,86.68,26.92,55.575,27.250000000000004,24.86,95.95,PM2.5_IAQI,良,西安市,0.8797121147246288,south
13311,2.09,1.51,96.8375,86.845,28.34,54.0625,29.0,26.875,96.8375,PM2.5_IAQI,良,西安市,0.945136614068361,south
13312,2.17,1.81,106.0625,92.375,29.09,47.8625,29.0,28.725,106.0625,PM2.5_IAQI,轻度污染,西安市,0.87560494686844,south
13313,1.64,2.57,109.0,92.535,27.51,35.65,25.0,31.51,109.0,PM2.5_IAQI,轻度污染,西安市,0.5679870784953241,south
13314,1.63,2.55,112.3,91.98,26.25,26.075,22.0,33.02,112.3,PM2.5_IAQI,轻度污染,西安市,0.5687565842339527,south
13315,2.15,1.56,117.3125,91.965,25.96,21.7375,21.25,32.705,117.3125,PM2.5_IAQI,轻度污染,西安市,0.9431071531294595,south
13316,-0.26,0.27,108.725,90.57,24.49,60.675,26.0,21.255,108.725,PM2.5_IAQI,轻度污染,西安市,0.7665324773757776,north
13317,-0.18,0.15,107.7875,92.945,25.58,62.2625,27.500000000000004,20.695,107.7875,PM2.5_IAQI,轻度污染,西安市,0.8760580505981934,north
13318,-0.14,0.22,107.225,95.0,27.07,64.625,29.0,20.035,107.225,PM2.5_IAQI,轻度污染,西安市,0.5667292175235065,north
13319,0.25,0.05,109.3,99.56,30.34,71.2875,33.25,17.85,109.3,PM2.5_IAQI,轻度污染,西安市,1.373400766945016,south
13320,0.86,0.02,111.6875,103.645,34.37,79.6375,41.75,15.6,111.6875,PM2.5_IAQI,轻度污染,西安市,1.5475447039844337,south
13321,1.59,0.67,118.2875,107.8,37.65,86.53750000000001,49.75,14.77,118.2875,PM2.5_IAQI,轻度污染,西安市,1.1719927453472971,south
13322,2.33,1.19,125.325,110.295,36.88,84.9875,47.0,16.94,125.325,PM2.5_IAQI,轻度污染,西安市,1.098601917361479,south
13323,2.08,2.38,123.925,106.325,33.58,63.1125,36.5,23.725,123.925,PM2.5_IAQI,轻度污染,西安市,0.7182347615966858,south
13324,0.88,3.12,120.05,98.685,29.23,36.8625,26.25,30.62,120.05,PM2.5_IAQI,轻度污染,西安市,0.27490984148067255,south
13325,1.0,2.38,125.425,97.865,28.87,29.025,24.25,31.89,125.425,PM2.5_IAQI,轻度污染,西安市,0.39777084866401463,south
13326,1.91,0.95,128.6125,96.385,27.99,24.975,23.0,31.96,128.6125,PM2.5_IAQI,轻度污染,西安市,1.109245150781489,south
13327,-0.22,-1.01,117.65,103.005,36.47,80.5875,51.24999999999999,13.955,117.65,PM2.5_IAQI,轻度污染,西安市,0.21447169874823943,north
13328,0.64,-0.08,138.4875,118.91,43.61,92.125,54.75,13.325,138.4875,PM2.5_IAQI,轻度污染,西安市,1.446441332248135,south
13329,1.47,1.85,135.5,113.355,37.86,76.88749999999999,41.75,20.12,135.5,PM2.5_IAQI,轻度污染,西安市,0.6714362615900673,south
13330,1.02,3.37,134.03750000000002,107.84,34.49,51.125,31.5,26.835,134.03750000000002,PM2.5_IAQI,轻度污染,西安市,0.29390510297007316,south
13331,0.93,3.5,137.4875,105.3,33.01,39.0125,27.750000000000004,29.485,137.4875,PM2.5_IAQI,轻度污染,西安市,0.25971302876588914,south
13332,-0.5,-1.12,143.1875,115.69,50.245000000000005,74.3125,53.25,13.92,143.1875,PM2.5_IAQI,轻度污染,西安市,0.4198799572055517,north
13333,0.68,0.78,147.6375,120.43,45.0,93.4,46.75,14.975,147.6375,PM2.5_IAQI,轻度污染,西安市,0.7170118198069448,south
13334,1.59,2.53,147.89999999999998,117.025,41.1,68.9,37.75,21.595,147.89999999999998,PM2.5_IAQI,轻度污染,西安市,0.5610824602930623,south
13335,-1.03,-1.6,144.175,116.555,45.82,77.675,42.5,15.46,144.175,PM2.5_IAQI,轻度污染,西安市,0.5719689922220473,north
13336,-0.75,-0.8,153.12857142857143,123.23,46.1,83.03750000000001,41.25,16.225,153.12857142857143,PM2.5_IAQI,中度污染,西安市,0.7531512809621944,north
13337,0.28,0.17,157.92857142857142,125.71,45.0,74.025,38.5,17.945,157.92857142857142,PM2.5_IAQI,中度污染,西安市,1.025141272267905,south
13338,-1.13,-1.57,155.2,123.145,46.16,75.82499999999999,37.25,17.355,155.2,PM2.5_IAQI,中度污染,西安市,0.6238552395868234,north
13339,-1.31,-1.42,166.0,128.285,48.22,69.07499999999999,36.0,18.135,166.0,PM2.5_IAQI,中度污染,西安市,0.7451269075288488,north
13340,2.04,2.79,37.4,34.29,8.86,3.3125,6.5,46.585,46.585,O3_IAQI,优,西安市,0.6313489292437774,south
13341,3.26,4.47,40.400000000000006,37.57,9.55,4.1375,7.5,45.32,45.32,O3_IAQI,优,西安市,0.6301251892876443,south
13342,1.59,5.38,43.75714285714286,42.17,10.35,5.2875000000000005,9.0,44.14,44.14,O3_IAQI,优,西安市,0.2873591564934462,south
13343,1.06,5.91,46.9,47.39,11.02,6.7625,10.25,43.56,47.39,PM10_IAQI,优,西安市,0.17747006917983107,south
13344,3.02,4.8,37.74285714285715,36.35,8.66,3.6,6.5,45.385,45.385,O3_IAQI,优,西安市,0.5615899606330681,south
13345,3.34,4.25,39.54285714285714,39.76,9.18,4.4125,7.5,43.68,43.68,O3_IAQI,优,西安市,0.666073144278154,south
13346,2.04,4.78,44.34285714285714,48.97,10.17,6.9625,9.25,41.755,48.97,PM10_IAQI,优,西安市,0.4033758703164132,south
13347,1.52,4.97,49.35714285714285,54.845,11.18,9.85,10.75,40.635,54.845,PM10_IAQI,良,西安市,0.2968013805219157,south
13348,1.4,3.95,53.4,59.62,12.34,12.9875,12.5,39.72,59.62,PM10_IAQI,良,西安市,0.34061624041831295,south
13349,0.19,4.41,57.5875,64.0,13.82,15.1625,14.499999999999998,39.155,64.0,PM10_IAQI,良,西安市,0.04305727210936058,south
13350,-0.32,5.48,60.825,66.72999999999999,14.98,15.075,15.5,40.03,66.72999999999999,PM10_IAQI,良,西安市,0.05832792372600618,north
13351,0.77,5.68,64.83749999999999,71.205,16.23,17.0875,16.75,39.46,71.205,PM10_IAQI,良,西安市,0.13474198302438742,south
13352,1.3,1.77,54.675,65.07,11.59,18.0625,11.0,38.23,65.07,PM10_IAQI,良,西安市,0.6334832289950021,south
13353,1.54,2.35,56.900000000000006,69.03999999999999,12.22,19.55,12.0,37.62,69.03999999999999,PM10_IAQI,良,西安市,0.5801054330719132,south
13354,1.4,2.03,60.0875,73.49000000000001,13.19,24.2375,13.750000000000002,36.655,73.49000000000001,PM10_IAQI,良,西安市,0.6037493333974364,south
13355,1.01,2.95,65.47500000000001,79.375,15.14,32.112500000000004,16.75,35.11,79.375,PM10_IAQI,良,西安市,0.32986396662721174,south
13356,0.52,4.21,70.1375,83.34,17.73,38.5,20.0,35.35,83.34,PM10_IAQI,良,西安市,0.12289300728428926,south
13357,0.54,3.73,75.2625,87.965,20.42,44.775,23.5,34.775,87.965,PM10_IAQI,良,西安市,0.14377322501065787,south
13358,0.82,4.08,83.76249999999999,97.765,22.01,41.1,25.25,34.015,97.765,PM10_IAQI,良,西安市,0.1983380666396014,south
13359,0.28,4.56,88.425,101.54,23.34,32.712500000000006,24.5,34.295,101.54,PM10_IAQI,轻度污染,西安市,0.061326511140365476,south
13360,-1.35,4.85,93.0375,102.34,25.23,29.4625,24.25,33.765,102.34,PM10_IAQI,轻度污染,西安市,0.27147848239891453,north
13361,-2.1,3.57,96.725,102.63,25.91,29.5125,24.75,33.475,102.63,PM10_IAQI,轻度污染,西安市,0.5317240672588056,north
13362,1.24,1.04,63.462500000000006,75.305,12.89,29.325000000000003,11.5,31.44,75.305,PM10_IAQI,良,西安市,0.8728935041998396,south
13363,1.85,1.48,62.775,77.345,12.53,28.5875,12.0,31.535,77.345,PM10_IAQI,良,西安市,0.8960553845713439,south
13364,2.05,1.14,63.9125,80.47,12.94,32.9875,13.5,31.195,80.47,PM10_IAQI,良,西安市,1.0632837437512777,south
13365,2.32,1.71,68.075,84.47999999999999,15.23,46.7625,17.75,30.13,84.47999999999999,PM10_IAQI,良,西安市,0.9356225758219902,south
13366,2.04,2.06,74.6375,88.21000000000001,19.4,55.35,23.75,29.175,88.21000000000001,PM10_IAQI,良,西安市,0.7805201533080502,south
13367,1.39,0.89,86.05000000000001,96.335,24.14,69.625,31.5,26.645,96.335,PM10_IAQI,良,西安市,1.0012790124066022,south
13368,1.25,2.22,94.65,109.925,25.23,58.4,32.25,28.635,109.925,PM10_IAQI,轻度污染,西安市,0.5128170848303211,south
13369,-0.13,3.37,99.525,115.7,26.14,42.4125,29.0,30.89,115.7,PM10_IAQI,轻度污染,西安市,0.03855655013465477,north
13370,-2.01,3.78,101.125,113.695,27.21,34.9625,26.75,32.405,113.695,PM10_IAQI,轻度污染,西安市,0.48872072342157113,north
13371,-2.51,3.94,99.225,107.45,26.66,30.1125,25.0,33.105,107.45,PM10_IAQI,轻度污染,西安市,0.5672217474459188,north
13372,-1.73,2.99,101.225,108.195,25.37,30.175,25.5,33.255,108.195,PM10_IAQI,轻度污染,西安市,0.5245320585760518,north
13373,1.1,-0.42,97.2125,93.355,29.63,71.25,39.25,22.115,97.2125,PM2.5_IAQI,良,西安市,1.2060615125304834,south
13374,0.22,0.96,108.3,116.755,30.98,75.1875,40.25,23.71,116.755,PM10_IAQI,轻度污染,西安市,0.2252767792140553,south
13375,-0.66,2.83,108.0,121.76,29.3,50.5875,32.5,28.395,121.76,PM10_IAQI,轻度污染,西安市,0.22912022639631607,north
13376,-2.02,3.97,107.5875,120.285,29.11,40.575,29.0,30.24,120.285,PM10_IAQI,轻度污染,西安市,0.47067560573765166,north
13377,-2.1,4.33,107.275,117.6,28.79,36.1125,27.500000000000004,31.005,117.6,PM10_IAQI,轻度污染,西安市,0.4515664124201071,north
13378,-0.32,0.98,125.3125,128.005,39.24,78.925,48.25,21.375,128.005,PM10_IAQI,轻度污染,西安市,0.3156156620387663,north
13379,-0.37,3.04,120.3375,132.26999999999998,34.45,62.65,38.5,25.42,132.26999999999998,PM10_IAQI,轻度污染,西安市,0.12111482767616735,north
13380,-0.67,4.2,117.3625,129.78,33.16,50.8625,33.0,27.515,129.78,PM10_IAQI,轻度污染,西安市,0.1581909234381985,north
13381,-0.63,0.75,129.4375,141.995,33.01,69.05000000000001,46.25,23.64,141.995,PM10_IAQI,轻度污染,西安市,0.6986598247214632,north
13382,0.08,2.7,129.1,144.89,33.82,65.1375,41.5,24.53,144.89,PM10_IAQI,轻度污染,西安市,0.029620963429126103,south
13383,0.56,3.31,129.60000000000002,144.70999999999998,34.56,57.6375,37.5,25.69,144.70999999999998,PM10_IAQI,轻度污染,西安市,0.1675972523448247,south
13384,-0.6,1.25,130.375,148.7,32.31,60.225,41.5,26.12,148.7,PM10_IAQI,轻度污染,西安市,0.44751997515716985,north
13385,0.52,1.73,139.85,159.585,36.54,59.55,41.5,24.64,159.585,PM10_IAQI,中度污染,西安市,0.29198701712171016,south
13386,3.5,0.81,51.1375,45.54,9.55,4.425,8.0,44.78,51.1375,PM2.5_IAQI,良,西安市,1.3433715660332632,south
13387,3.85,1.84,53.95,49.2,9.77,5.8375,9.0,43.515,53.95,PM2.5_IAQI,良,西安市,1.1249665384842678,south
13388,2.35,2.86,58.4875,52.705,10.14,8.75,10.25,42.05,58.4875,PM2.5_IAQI,良,西安市,0.6878203651109117,south
13389,1.71,3.23,63.625,56.395,10.27,11.7,11.25,41.34,63.625,PM2.5_IAQI,良,西安市,0.48689923181126904,south
13390,3.96,1.84,50.425,45.78,9.24,4.5,8.0,44.825,50.425,PM2.5_IAQI,良,西安市,1.1358293757493167,south
13391,3.02,1.54,52.9,49.82,9.74,5.9125000000000005,9.0,43.78,52.9,PM2.5_IAQI,良,西安市,1.099233315825357,south
13392,2.08,2.52,60.4125,54.735,10.82,10.3875,11.0,41.55,60.4125,PM2.5_IAQI,良,西安市,0.6900361164950394,south
13393,1.54,2.96,68.86250000000001,60.83,12.0,15.0875,13.25,40.88,68.86250000000001,PM2.5_IAQI,良,西安市,0.4797320126871115,south
13394,1.36,1.88,75.45,66.13499999999999,12.85,18.775,14.75,40.905,75.45,PM2.5_IAQI,良,西安市,0.6262614375987547,south
13395,0.69,2.29,80.3625,70.595,13.11,19.5125,15.25,40.14,80.3625,PM2.5_IAQI,良,西安市,0.2926582356298651,south
13396,0.04,3.06,89.66250000000001,77.69,13.14,18.3625,15.5,41.075,89.66250000000001,PM2.5_IAQI,良,西安市,0.013071150950181746,south
13397,0.48,3.32,98.9875,84.88,13.38,16.775,15.5,42.705,98.9875,PM2.5_IAQI,良,西安市,0.14358339364646863,south
13398,0.47,1.11,75.85,66.875,16.02,25.3,15.0,40.1,75.85,PM2.5_IAQI,良,西安市,0.40053451538578594,south
13399,0.17,1.58,86.92500000000001,74.89,18.14,32.8,17.75,39.06,86.92500000000001,PM2.5_IAQI,良,西安市,0.1071825999936803,south
13400,0.13,1.21,97.525,82.495,19.7,39.225,19.5,38.28,97.525,PM2.5_IAQI,良,西安市,0.1070274730493742,south
13401,0.11,1.43,105.625,89.12,21.84,46.6875,20.25,36.34,105.625,PM2.5_IAQI,轻度污染,西安市,0.07677189126977804,south
13402,0.0,2.14,111.375,94.685,23.11,51.6875,21.5,35.885,111.375,PM2.5_IAQI,轻度污染,西安市,0.0,north
13403,0.08,2.23,115.4375,99.61,21.76,50.075,22.25,37.685,115.4375,PM2.5_IAQI,轻度污染,西安市,0.035859061494338706,south
13404,0.24,2.45,121.9625,104.505,18.42,38.6,22.25,39.47,121.9625,PM2.5_IAQI,轻度污染,西安市,0.09764763664941192,south
13405,0.04,2.85,121.95,103.395,14.85,23.5375,19.25,41.82,121.95,PM2.5_IAQI,轻度污染,西安市,0.014034166267092306,south
13406,-0.46,2.85,128.075,105.015,14.72,19.5375,18.5,42.0,128.075,PM2.5_IAQI,轻度污染,西安市,0.16002343755380047,north
13407,-0.85,2.19,142.35,111.895,16.3,20.475,19.0,39.5,142.35,PM2.5_IAQI,轻度污染,西安市,0.3702300590214401,north
13408,-0.63,0.52,96.5375,79.92,25.55,59.0125,19.75,31.32,96.5375,PM2.5_IAQI,良,西安市,0.8807602102998573,north
13409,-0.66,0.7,107.6625,87.075,28.33,67.30000000000001,22.5,30.68,107.6625,PM2.5_IAQI,轻度污染,西安市,0.7559948751934432,north
