, TEMP(K), RH(%), PSFC(Pa),PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,指数类别,城市
685,4.740000000000009,53.15,97.34416999999999,397.39,322.9625,82.06,105.175,110.9,11.705,397.39,严重污染,西安市
686,5.139999999999986,53.04,97.64941,400.2133333333333,333.9,84.75999999999999,103.27,110.4,11.69,400.2133333333333,严重污染,西安市
687,5.6200000000000045,52.36,97.54821000000001,401.26666666666665,340.58750000000003,87.85499999999999,101.88,110.05,11.54,401.26666666666665,严重污染,西安市
688,4.720000000000027,53.1,97.21262,380.48,300.0,87.035,96.425,109.75,12.33,380.48,严重污染,西安市
689,5.1299999999999955,52.82,97.65903999999999,382.9,307.625,90.465,89.8125,109.45,11.655,382.9,严重污染,西安市
690,-2.269999999999982,24.67,77.25116,12.9,15.31,5.83,6.5875,8.0,34.145,34.145,优,西安市
691,-0.9700000000000273,24.25,80.1556,14.714285714285715,18.71,7.23,8.625,9.75,31.85,31.85,优,西安市
692,-0.36000000000001364,24.68,82.91964,16.614285714285717,22.01,8.22,10.1125,11.75,30.215,30.215,优,西安市
693,-1.829999999999984,25.87,81.39802,16.32857142857143,21.12,7.42,9.75,11.75,29.915,29.915,优,西安市
694,-5.339999999999975,28.95,74.70173,14.614285714285716,17.89,6.94,8.2875,9.25,32.22,32.22,优,西安市
695,-1.7200000000000273,25.48,80.02073,16.942857142857143,22.8,9.14,10.4875,11.5,30.78,30.78,优,西安市
696,0.8999999999999773,23.37,84.89086,19.442857142857143,27.49,10.68,12.2375,14.249999999999998,29.805,29.805,优,西安市
697,0.44999999999998863,24.03,85.00061,20.65714285714286,28.44,10.09,11.9625,15.5,29.58,29.58,优,西安市
698,0.29000000000002046,24.51,85.13475,22.02857142857143,30.22,10.37,11.9125,16.25,28.365,30.22,优,西安市
699,0.660000000000025,24.67,86.04497,23.057142857142857,31.33,11.08,12.4875,16.5,27.035,31.33,优,西安市
700,-0.6299999999999955,26.25,84.36458999999999,22.47142857142857,29.31,10.91,12.2875,15.25,25.785,29.31,优,西安市
701,-1.4300000000000068,26.89,83.12466,21.65714285714286,27.58,11.34,12.2625,13.750000000000002,25.785,27.58,优,西安市
702,3.579999999999984,20.97,88.91586,28.185714285714287,46.95,17.24,19.5,23.5,27.705,46.95,优,西安市
703,4.939999999999998,19.86,91.57739,32.714285714285715,52.235,17.72,19.75,27.500000000000004,27.61,52.235,良,西安市
704,4.819999999999993,20.26,91.82258999999999,38.957142857142856,56.75,18.64,20.4625,31.25,26.345,56.75,良,西安市
705,5.009999999999991,20.44,92.43188,47.31428571428571,62.94,23.45,25.8,36.25,23.51,62.94,良,西安市
706,4.519999999999982,21.14,92.13843,52.5,66.445,32.1,32.6625,39.0,21.1,66.445,良,西安市
707,2.9399999999999977,23.35,90.1018,54.875,67.09,41.74,38.825,39.25,20.57,67.09,良,西安市
708,2.519999999999982,24.29,89.55055,56.6625,68.19,40.69,40.875,39.0,19.73,68.19,良,西安市
709,2.6999999999999886,24.27,90.05866,53.25,64.985,33.14,38.35,35.75,20.195,64.985,良,西安市
710,0.7300000000000182,27.3,88.16875,48.27142857142857,60.755,27.13,33.987500000000004,31.25,21.055,60.755,良,西安市
711,-1.0199999999999818,30.51,85.82566,48.01428571428571,57.405,23.05,30.975,28.75,22.215,57.405,良,西安市
712,7.360000000000014,17.93,94.97088000000001,42.94285714285714,58.98,21.33,26.275,32.25,24.22,58.98,良,西安市
713,8.060000000000002,17.72,96.62208,55.675,68.39,23.03,28.05,40.75,23.335,68.39,良,西安市
714,7.850000000000023,18.43,97.00188,70.4375,78.02000000000001,24.11,30.6125,49.0,21.965,78.02000000000001,良,西安市
715,7.970000000000027,19.04,97.60889999999999,85.85,88.155,29.95,38.175,57.49999999999999,19.87,88.155,良,西安市
716,8.120000000000005,19.17,98.16846000000001,98.0375,96.135,43.79,51.975,64.5,17.35,98.0375,良,西安市
717,7.189999999999998,20.24,97.01021,102.3875,99.765,54.095,65.7,66.75,15.87,102.3875,轻度污染,西安市
718,6.180000000000007,21.39,95.45707,99.8875,98.305,53.45,65.9375,64.0,16.04,99.8875,良,西安市
719,5.560000000000002,22.47,94.99539999999999,92.225,93.1,48.4,62.3375,59.0,16.925,93.1,良,西安市
720,3.0600000000000023,25.33,92.13001,76.4375,82.005,39.28,52.675,49.25,18.815,82.005,良,西安市
721,-1.2300000000000182,31.87,86.02543,73.3875,78.00999999999999,35.16,49.375,46.25,19.635,78.00999999999999,良,西安市
722,-1.2099999999999795,29.87,84.31883,69.5,70.03999999999999,29.13,43.7,40.5,20.76,70.03999999999999,良,西安市
723,7.850000000000023,19.83,98.14809,160.67142857142858,119.93,58.74,94.125,90.5,12.875,160.67142857142858,中度污染,西安市
724,7.069999999999993,21.27,97.50948,156.65714285714284,121.39,61.83,101.795,88.75,12.89,156.65714285714284,中度污染,西安市
725,5.579999999999984,22.92,95.60083999999999,129.5,108.32,55.775,92.15,75.75,15.12,129.5,轻度污染,西安市
726,4.069999999999993,24.51,93.61362,103.825,95.46,50.32,74.57499999999999,63.0,16.89,103.825,轻度污染,西安市
727,1.2699999999999818,27.96,89.30767,89.675,86.095,42.81,65.05,55.25,17.995,89.675,良,西安市
728,6.839999999999975,21.93,98.12244,219.92,144.61,74.185,104.905,103.4,9.935,219.92,重度污染,西安市
729,6.2900000000000205,22.26,97.13297,175.54285714285714,125.235,64.025,106.635,94.5,13.185,175.54285714285714,中度污染,西安市
730,5.769999999999982,22.58,96.03707,129.325,105.155,56.25,95.7875,74.75,15.795,129.325,轻度污染,西安市
731,6.5400000000000205,22.85,97.99627000000001,200.1,129.42000000000002,54.1,99.6125,100.8,15.49,200.1,重度污染,西安市
732,6.519999999999982,23.0,98.3094,174.44285714285718,121.27,54.515,92.4,95.0,16.72,174.44285714285718,中度污染,西安市
733,6.689999999999998,22.43,98.21577,144.7,109.91,52.625,86.775,82.5,16.975,144.7,轻度污染,西安市
734,6.319999999999993,23.31,97.85157000000001,149.39999999999998,103.65,44.22,64.45,87.75,18.71,149.39999999999998,轻度污染,西安市
735,6.269999999999982,24.55,98.31264,141.075,101.3,46.2,64.52499999999999,84.5,18.33,141.075,轻度污染,西安市
736,-10.720000000000027,64.03,77.14491000000001,58.0375,61.43,27.32,16.6875,27.500000000000004,21.125,61.43,良,西安市
737,-11.779999999999973,69.42,80.16841000000001,63.1875,69.36,34.01,20.950000000000003,31.75,18.79,69.36,良,西安市
738,-11.329999999999984,69.2,83.03719,66.6875,74.445,39.08,24.5,33.0,18.295,74.445,良,西安市
739,-11.970000000000027,72.87,81.44225999999999,65.19999999999999,72.69,38.4,24.675,32.0,17.975,72.69,良,西安市
740,-12.680000000000007,70.63,74.51766,59.0125,62.64,28.31,16.75,29.0,20.84,62.64,良,西安市
741,-12.430000000000007,71.39,80.03684,68.025,76.69,42.13,24.1625,34.75,18.595,76.69,良,西安市
742,-10.990000000000009,66.25,85.11995,75.2875,87.025,49.71,30.025,36.75,16.75,87.025,良,西安市
743,-11.120000000000005,66.73,85.22519,75.6625,89.32,51.925,32.55,37.25,16.415,89.32,良,西安市
744,-10.910000000000025,65.8,85.37038000000001,75.73750000000001,90.42,52.995000000000005,34.787499999999994,38.0,16.08,90.42,良,西安市
745,-10.279999999999973,62.98,86.32913,77.325,92.365,53.695,37.1125,38.25,15.68,92.365,良,西安市
746,-10.79000000000002,65.62,84.57691,75.9625,89.12,52.11,36.1625,36.25,16.335,89.12,良,西安市
747,-11.089999999999975,68.82,83.29992,71.225,80.82,46.95,31.675,35.25,16.85,80.82,良,西安市
748,-8.660000000000025,56.41,89.35433,86.35,97.655,54.23,35.175,40.0,15.805,97.655,良,西安市
749,-6.8799999999999955,49.95,92.14573,84.5625,97.075,54.45,37.55,41.75,15.91,97.075,良,西安市
750,-6.839999999999975,49.16,92.40069,84.275,98.005,55.105,39.9375,43.25,15.475,98.005,良,西安市
751,-6.560000000000002,47.93,93.04081,88.14999999999999,102.59,55.895,43.425,45.0,13.8,102.59,轻度污染,西安市
752,-6.649999999999977,48.3,92.72014999999999,93.225,109.145,58.92,45.925,44.25,12.855,109.145,轻度污染,西安市
753,-7.589999999999975,51.65,90.58530999999999,95.575,112.485,61.175,46.7125,41.25,13.035,112.485,轻度污染,西安市
754,-7.550000000000011,52.04,90.01532,87.8875,100.81,52.84,41.9375,42.0,14.575,100.81,轻度污染,西安市
755,-6.5400000000000205,50.21,90.52877000000001,75.94999999999999,81.8,40.11,33.6375,41.5,15.755,81.8,良,西安市
756,-7.310000000000002,54.4,88.53856,75.9875,77.27000000000001,36.13,31.7125,40.25,15.61,77.27000000000001,良,西安市
757,-8.660000000000025,62.47,86.15608999999999,75.025,73.78999999999999,34.77,30.425,38.5,15.875,75.025,良,西安市
758,-4.5400000000000205,42.71,95.72677,88.07499999999999,96.95,51.965,39.0125,47.25,14.46,96.95,良,西安市
759,-3.3600000000000136,39.37,97.46291000000001,96.1125,104.7,53.28,43.025000000000006,50.74999999999999,13.57,104.7,轻度污染,西安市
760,-3.1499999999999773,38.07,97.85655,96.6875,104.455,54.595,44.45,52.75,13.53,104.455,轻度污染,西安市
761,-2.75,36.86,98.49249,96.875,103.79,56.73,45.212500000000006,54.75,13.175,103.79,轻度污染,西安市
762,-2.319999999999993,35.82,99.06651,103.75,109.2,58.645,45.837500000000006,57.25,12.335,109.2,轻度污染,西安市
763,-3.0,37.57,97.83611,97.85,103.63,56.120000000000005,45.85,55.50000000000001,13.23,103.63,轻度污染,西安市
764,-3.910000000000025,40.38,96.19709,86.2875,92.36,51.6,43.6,52.5,14.51,92.36,良,西安市
765,-3.6200000000000045,40.17,95.67755,76.4,82.37,45.04,37.65,47.5,15.605,82.37,良,西安市
766,-4.490000000000009,43.68,92.64316000000001,71.4125,76.265,40.18,33.525,43.25,15.9,76.265,良,西安市
767,-8.009999999999991,56.46,86.3221,71.35,73.67,37.33,30.950000000000003,40.75,16.135,73.67,良,西安市
768,-9.589999999999975,63.09,84.63486,73.5125,73.93,36.81,30.4,41.75,15.335,73.93,良,西安市
769,-2.329999999999984,32.97,99.04482,71.15,78.345,53.905,44.9375,51.24999999999999,15.66,78.345,良,西安市
770,-2.910000000000025,35.81,98.35167,72.7875,78.67,52.045,42.075,51.74999999999999,15.23,78.67,良,西安市
771,-3.8799999999999955,37.76,96.32499,67.0,72.775,48.84,37.825,49.25,16.09,72.775,良,西安市
772,-4.649999999999977,40.75,94.2211,66.2,72.095,45.55,35.975,48.5,15.49,72.095,良,西安市
773,-6.25,46.85,89.72369,66.23750000000001,71.265,41.44,33.050000000000004,45.0,15.44,71.265,良,西安市
774,-3.1100000000000136,33.67,99.02253999999999,67.325,73.39500000000001,53.265,41.05,51.5,15.145,73.39500000000001,良,西安市
775,-3.8500000000000227,35.57,97.97455000000001,62.4875,68.455,50.635000000000005,37.8875,48.75,15.83,68.455,良,西安市
776,-4.3799999999999955,37.51,96.81660000000001,61.4,66.89,49.53,37.0125,48.25,15.56,66.89,良,西安市
777,-3.2099999999999795,33.23,98.9192,58.925,67.305,51.46,35.575,47.5,16.205,67.305,良,西安市
778,-3.259999999999991,32.93,99.24341,57.4375,64.85,51.105,35.6375,46.25,16.35,64.85,良,西安市
779,-3.509999999999991,33.36,99.14725,56.6375,63.415,51.120000000000005,36.225,45.75,16.21,63.415,良,西安市
780,-3.329999999999984,33.56,98.78541,51.475,61.28,51.135000000000005,31.887500000000003,42.25,16.9,61.28,良,西安市
781,-3.2900000000000205,33.05,99.27077,50.4375,59.56,51.685,32.912499999999994,41.0,17.125,59.56,良,西安市
782,-7.029999999999973,54.78,77.70384,60.0,55.010000000000005,17.39,14.125,19.25,26.625,60.0,良,西安市
783,-5.160000000000025,47.37,80.63922,64.0125,58.16,19.54,18.55,21.25,26.45,64.0125,良,西安市
784,-3.5400000000000205,42.22,83.438,66.9625,60.64,21.72,24.0625,23.5,26.24,66.9625,良,西安市
785,-4.339999999999975,42.69,81.88595,66.05000000000001,60.21,22.78,26.512500000000003,23.75,25.895,66.05000000000001,良,西安市
786,-7.8700000000000045,56.99,75.04935,56.75,53.285,16.62,12.85,18.5,27.095,56.75,良,西安市
787,-4.5400000000000205,46.09,80.45508,61.7375,57.135,20.75,17.9625,21.5,26.65,61.7375,良,西安市
788,-2.329999999999984,40.66,85.42066,74.35,66.125,33.28,29.5375,31.75,25.655,74.35,良,西安市
789,-2.4700000000000273,40.36,85.531,84.1125,72.275,47.61,37.875,40.25,24.28,84.1125,良,西安市
790,-2.339999999999975,39.39,85.67538,85.82499999999999,73.78999999999999,46.72,42.5625,40.25,24.445,85.82499999999999,良,西安市
791,-2.2799999999999727,38.92,86.62316,90.2375,77.525,46.25,47.8125,40.5,24.355,90.2375,良,西安市
792,-3.2799999999999727,40.0,84.93052,92.1375,79.425,45.68,48.6125,39.25,24.04,92.1375,良,西安市
793,-3.980000000000018,41.42,83.69059,91.9125,79.96000000000001,40.86,48.462500000000006,36.25,24.03,91.9125,良,西安市
794,-1.6399999999999864,40.79,89.54827,137.6875,109.32,68.22999999999999,69.35,80.75,19.96,137.6875,轻度污染,西安市
795,-0.2300000000000182,37.81,92.27991,163.25714285714287,122.065,75.62,74.7125,92.75,17.035,163.25714285714287,中度污染,西安市
796,0.08999999999997499,36.83,92.53014999999999,172.57142857142858,126.44,78.93,77.125,96.75,15.31,172.57142857142858,中度污染,西安市
797,0.6800000000000068,35.18,93.15766,188.7142857142857,137.625,84.15,81.6,100.95,12.975,188.7142857142857,中度污染,西安市
798,0.8500000000000227,34.11,92.85028999999999,194.97142857142856,144.31,87.24000000000001,83.41250000000001,101.05,12.63,194.97142857142856,中度污染,西安市
799,-0.01999999999998181,35.06,90.77834,172.38571428571427,137.155,77.175,87.0375,88.5,15.91,172.38571428571427,中度污染,西安市
800,-0.4200000000000159,35.28,90.2358,152.4714285714286,129.81,60.64,81.2625,69.5,20.14,152.4714285714286,中度污染,西安市
801,0.009999999999990905,33.97,90.75372999999999,133.9125,118.275,50.69,72.2625,53.25,22.32,133.9125,轻度污染,西安市
802,-1.1800000000000068,36.35,88.83741,121.5125,107.605,44.2,67.6625,44.0,23.39,121.5125,轻度污染,西安市
803,-3.3799999999999955,42.63,86.52127,113.4125,98.855,40.67,64.8125,39.5,23.06,113.4125,轻度污染,西安市
804,1.1000000000000227,35.78,95.7873,195.9,142.29000000000002,78.72,78.11250000000001,102.2,11.275,195.9,中度污染,西安市
805,2.009999999999991,34.4,97.4892,208.01,146.725,84.075,76.075,103.55,9.87,208.01,重度污染,西安市
806,2.2099999999999795,33.94,97.87539,214.84,148.635,88.55,74.225,104.1,9.105,214.84,重度污染,西安市
807,2.6000000000000227,33.28,98.5022,223.99,154.805,95.845,71.7875,105.05,8.165,223.99,重度污染,西安市
808,3.1499999999999773,31.82,99.06975,230.09,162.865,100.64461538461538,70.63749999999999,105.3,7.86,230.09,重度污染,西安市
809,2.910000000000025,31.54,97.87384,222.77,166.105,94.175,71.7875,103.0,9.74,222.77,重度污染,西安市
810,2.329999999999984,32.17,96.28641999999999,201.19,158.695,73.405,96.7375,88.5,14.025,201.19,重度污染,西安市
811,2.430000000000007,31.23,95.8023,167.75714285714287,142.38,59.275,94.45,64.75,19.98,167.75714285714287,中度污染,西安市
812,1.25,32.15,92.85556,144.65,125.37,53.535,84.6875,52.0,21.565,144.65,轻度污染,西安市
813,-2.5500000000000114,38.79,86.67713,123.2125,107.03,46.76,71.5125,43.0,22.7,123.2125,轻度污染,西安市
814,-4.389999999999986,43.78,85.02292,110.85,95.225,41.44,63.55,38.0,22.465,110.85,轻度污染,西安市
815,3.1999999999999886,31.57,99.06599,202.94,146.14,83.94,87.4875,98.0,10.515,202.94,重度污染,西安市
816,2.920000000000016,32.24,98.40296000000001,195.4857142857143,150.07999999999998,73.31,94.4875,82.75,13.74,195.4857142857143,中度污染,西安市
817,2.230000000000018,32.13,96.43849,172.74285714285713,140.55,63.105,101.92,65.25,17.95,172.74285714285713,中度污染,西安市
818,1.5199999999999818,32.63,94.39189999999999,155.65714285714284,130.66500000000002,57.415,99.025,55.50000000000001,19.525,155.65714285714284,中度污染,西安市
819,-0.589999999999975,34.98,89.99913000000001,140.05,118.285,52.775,86.53750000000001,48.25,20.615,140.05,轻度污染,西安市
820,2.5600000000000023,33.92,99.05717,196.1142857142857,145.465,74.755,87.7125,86.0,12.93,196.1142857142857,中度污染,西安市
821,2.1299999999999955,34.16,98.03916000000001,183.6428571428572,142.68,68.075,94.9625,72.5,15.885,183.6428571428572,中度污染,西安市
822,1.75,34.11,96.91333,170.05714285714285,135.66,65.045,96.75,63.75,17.085,170.05714285714285,中度污染,西安市
823,2.1999999999999886,35.77,98.95225,183.48571428571427,136.92000000000002,67.4,84.5875,82.75,14.215,183.48571428571427,中度污染,西安市
824,2.3600000000000136,35.57,99.26848,185.7,142.315,68.62,88.0625,75.75,14.855,185.7,中度污染,西安市
825,2.420000000000016,34.97,99.16983,186.3,144.51,70.215,90.55,71.0,15.1,186.3,中度污染,西安市
826,2.079999999999984,36.62,98.81496000000001,169.01428571428573,129.26999999999998,67.03999999999999,80.22500000000001,73.75,16.03,169.01428571428573,中度污染,西安市
827,2.2200000000000273,37.24,99.28281,183.8,140.66500000000002,72.33,82.38749999999999,73.0,14.19,183.8,中度污染,西安市
828,-4.829999999999984,44.11,77.16662,40.7,54.065,10.71,8.125,15.75,32.445,54.065,良,西安市
829,-3.8500000000000227,40.02,80.08993,34.68571428571429,52.965,10.94,9.025,16.0,31.415,52.965,良,西安市
830,-3.8999999999999773,40.25,82.88594,35.285714285714285,57.035,12.79,10.9,18.25,29.915,57.035,良,西安市
831,-5.2900000000000205,41.18,81.3463,35.44285714285714,56.4,11.74,11.15,18.25,31.235,56.4,良,西安市
832,-7.899999999999977,47.88,74.59562,36.98571428571429,53.585,10.51,8.85,15.75,31.665,53.585,良,西安市
833,-4.689999999999998,40.06,79.95331,34.51428571428571,54.855,12.22,9.9125,17.25,31.065,54.855,良,西安市
834,-2.6299999999999955,37.36,84.88341,37.92857142857143,63.41,15.56,13.1375,21.5,30.605,63.41,良,西安市
835,-3.1999999999999886,38.23,84.99314,41.17142857142857,66.515,16.07,14.075,23.0,30.445,66.515,良,西安市
836,-3.3000000000000114,37.78,85.12342,42.24285714285715,66.11,15.9,13.9125,23.5,30.335,66.11,良,西安市
837,-2.910000000000025,37.08,86.04522999999999,41.9,64.845,15.98,13.8375,23.5,30.115,64.845,良,西安市
838,-4.019999999999982,38.87,84.3458,37.74285714285715,59.315,15.11,12.8375,21.0,30.08,59.315,良,西安市
839,-4.660000000000025,39.79,83.09473,36.0,56.755,15.61,12.7375,20.25,30.53,56.755,良,西安市
840,-0.19999999999998863,32.72,88.96011,47.84285714285715,80.85499999999999,22.6,19.2125,32.0,30.455,80.85499999999999,良,西安市
841,1.0400000000000205,31.38,91.66145,52.825,93.82,25.82,21.8375,37.25,31.24,93.82,良,西安市
842,1.0199999999999818,31.3,91.90664,55.475,98.79,26.78,22.5,39.5,31.965,98.79,良,西安市
843,1.3600000000000136,30.7,92.52196,60.1,106.21,29.95,26.725,44.0,31.045,106.21,轻度污染,西安市
844,0.9200000000000159,31.13,92.22477,62.75,108.505,35.5,32.0375,47.75,29.78,108.505,轻度污染,西安市
845,-0.6499999999999773,34.07,90.16083,61.9375,106.105,42.49,36.4,49.5,29.835,106.105,轻度污染,西安市
846,-1.009999999999991,35.16,89.60344,61.1875,105.695,40.56,36.2875,49.5,28.92,105.695,轻度污染,西安市
847,-0.6800000000000068,35.17,90.11788,58.025000000000006,100.22,35.05,33.475,45.25,28.695,100.22,轻度污染,西安市
848,-2.680000000000007,40.52,88.20603,54.875,92.855,31.69,30.175,40.75,29.285,92.855,良,西安市
849,-4.139999999999986,43.63,85.83938,52.85,83.975,28.42,26.5625,35.5,29.855,83.975,良,西安市
850,3.519999999999982,27.17,95.10403,58.925,94.29,24.5,24.075000000000003,37.75,26.275,94.29,良,西安市
851,4.180000000000007,27.27,96.77959,67.375,110.295,27.36,26.65,44.25,27.3,110.295,轻度污染,西安市
852,4.1299999999999955,27.83,97.16047,72.1125,119.7,28.75,27.65,47.25,28.26,119.7,轻度污染,西安市
853,4.449999999999989,27.76,97.7728,77.8625,128.865,33.58,33.5,52.0,28.06,128.865,轻度污染,西安市
854,4.680000000000007,27.33,98.34005,83.3625,136.785,43.72,42.95,59.0,26.87,136.785,轻度污染,西安市
855,3.759999999999991,28.61,97.16573,86.4375,141.485,51.71,52.4125,65.5,25.315,141.485,轻度污染,西安市
856,2.75,30.16,95.58923,83.85,140.39,50.9,51.35,65.0,25.48,140.39,轻度污染,西安市
857,2.2799999999999727,31.58,95.11918,79.2375,136.48000000000002,46.51,46.6625,62.0,25.555,136.48000000000002,轻度污染,西安市
858,-0.18999999999999773,36.46,92.21681,72.375,124.18,42.59,41.1125,56.00000000000001,27.035,124.18,轻度污染,西安市
859,-4.139999999999986,44.05,86.04164999999999,69.1875,112.32,40.22,37.0,50.5,29.35,112.32,轻度污染,西安市
860,-3.6999999999999886,40.54,84.32588,66.075,100.515,35.84,33.0375,44.75,29.5,100.515,轻度污染,西安市
861,4.660000000000025,26.86,98.31442,101.8875,134.735,53.285,63.6125,65.0,20.74,134.735,轻度污染,西安市
862,3.9399999999999977,28.85,97.66512,100.4375,145.555,56.760000000000005,66.5125,69.0,19.75,145.555,轻度污染,西安市
863,2.4499999999999886,31.66,95.73121,90.85,140.07999999999998,53.605,56.7875,64.25,21.475,140.07999999999998,轻度污染,西安市
864,0.8799999999999955,34.69,93.71812,83.6875,134.16,50.65,48.85,61.5,23.75,134.16,轻度污染,西安市
865,-1.8000000000000114,39.16,89.35569,79.88749999999999,123.755,47.38,44.0125,57.75,26.365,123.755,轻度污染,西安市
866,3.8899999999999864,28.89,98.28116,139.2375,152.95499999999998,75.925,73.275,84.75,12.035,152.95499999999998,中度污染,西安市
867,3.1999999999999886,29.99,97.28003,116.825,147.695,68.13,77.35,76.0,14.98,147.695,轻度污染,西安市
868,2.660000000000025,31.14,96.16760000000001,100.675,139.555,60.35,64.17500000000001,68.75,19.33,139.555,轻度污染,西安市
869,3.430000000000007,30.08,98.15231,143.225,142.975,61.95,63.55,74.0,20.655,143.225,轻度污染,西安市
870,3.4599999999999795,30.16,98.46609,132.83749999999998,142.285,63.16,64.85000000000001,74.0,20.715,142.285,轻度污染,西安市
871,3.6399999999999864,29.9,98.36783,120.8125,142.29000000000002,61.64,64.4,72.75,20.86,142.29000000000002,轻度污染,西安市
872,3.170000000000016,30.64,98.00043,122.0875,116.365,53.77,45.5125,59.25,24.635,122.0875,轻度污染,西安市
873,3.319999999999993,31.27,98.46195,128.4875,128.26999999999998,57.46,49.0125,66.75,23.645,128.4875,轻度污染,西安市
874,-2.4599999999999795,76.55,77.07769,72.15,55.215,25.06,3.5125,15.5,35.07,72.15,良,西安市
875,0.08999999999997499,66.81,79.93546,73.3,55.815,25.76,4.25,16.75,34.35,73.3,良,西安市
876,1.6399999999999864,59.75,82.66253,76.4125,57.285,26.41,6.025,18.25,33.455,76.4125,良,西安市
877,0.2799999999999727,62.93,81.16086999999999,77.6625,57.73,27.46,7.5625,19.25,33.385,77.6625,良,西安市
878,-3.6200000000000045,80.02,74.50321000000001,70.375,54.505,25.0,3.15,15.5,34.67,70.375,良,西安市
879,0.7099999999999795,63.52,79.76959,68.3125,53.78,24.85,3.8125,16.25,33.895,68.3125,良,西安市
880,3.569999999999993,53.01,84.57719,70.0625,54.965,25.63,6.1125,18.0,32.99,70.0625,良,西安市
881,3.6299999999999955,51.88,84.67622,72.8625,56.69,27.55,8.525,19.75,32.655,72.8625,良,西安市
882,4.019999999999982,49.74,84.81273,74.3375,58.04,29.84,12.5375,22.0,32.285,74.3375,良,西安市
883,4.230000000000018,47.73,85.73353999999999,82.1375,62.905,34.05,22.75,27.0,30.14,82.1375,良,西安市
884,2.990000000000009,50.06,84.09844,91.85,67.61500000000001,39.63,29.2,31.0,30.585,91.85,良,西安市
885,2.230000000000018,51.5,82.89411,95.8125,68.89,40.81,28.6375,32.0,30.865,95.8125,良,西安市
886,5.2900000000000205,44.49,88.54804,84.69999999999999,68.06,33.96,25.950000000000003,28.75,29.34,84.69999999999999,良,西安市
887,6.480000000000018,41.87,91.17441000000001,101.95,78.285,39.21,41.075,37.25,27.105,101.95,轻度污染,西安市
888,6.6200000000000045,40.8,91.42065,117.6625,86.025,45.03,58.4,44.25,25.07,117.6625,轻度污染,西安市
889,7.110000000000014,39.05,92.02823,136.1,96.135,53.6,77.35,53.5,21.31,136.1,轻度污染,西安市
890,7.550000000000011,37.75,91.73110000000001,148.175,101.6,61.42,87.6,59.25,20.38,148.175,轻度污染,西安市
891,6.800000000000011,38.82,89.73286,140.475,95.915,62.03,85.7625,55.25,22.385,140.475,轻度污染,西安市
892,6.410000000000025,38.69,89.21213,138.35000000000002,93.7,56.375,71.625,52.75,23.56,138.35000000000002,轻度污染,西安市
893,6.519999999999982,37.33,89.71954,127.425,86.67,49.76,54.7875,46.75,25.405,127.425,轻度污染,西安市
894,5.2099999999999795,38.71,87.87166,119.525,81.61500000000001,44.08,45.1125,43.25,27.885,119.525,轻度污染,西安市
895,3.410000000000025,42.44,85.62003999999999,120.3125,81.34,40.87,42.675,44.25,28.155,120.3125,轻度污染,西安市
896,6.810000000000002,38.04,94.56088000000001,208.59,130.005,53.095,76.4875,72.0,18.115,208.59,重度污染,西安市
897,6.860000000000014,36.81,96.20667,230.08,146.22,56.805,82.2875,86.75,16.2,230.08,重度污染,西安市
898,7.079999999999984,35.4,96.58,240.87,152.385,61.935,82.9125,93.75,14.94,240.87,重度污染,西安市
899,7.689999999999998,33.94,97.18461,266.37,168.435,76.27000000000001,83.66250000000001,101.5,11.68,266.37,重度污染,西安市
900,8.509999999999991,32.63,97.73513,292.27,183.04,91.26,85.975,104.0,9.15,292.27,重度污染,西安市
901,8.490000000000009,33.14,96.57916,297.89,185.455,93.555,91.425,104.35,9.315,297.89,重度污染,西安市
902,8.389999999999986,33.37,95.04532,256.19,157.69,77.5,104.21,99.5,13.14,256.19,重度污染,西安市
903,8.620000000000005,32.82,94.5867,203.24,123.2,61.255,103.98,74.0,19.84,203.24,重度污染,西安市
904,7.3799999999999955,34.05,91.75439999999999,140.95,92.53,50.07,66.55000000000001,53.25,26.39,140.95,轻度污染,西安市
905,3.6000000000000227,41.32,85.78892,129.8875,86.195,43.59,52.5,50.24999999999999,28.01,129.8875,轻度污染,西安市
906,2.7099999999999795,42.94,84.17325,127.8375,84.555,39.67,46.2875,50.0,27.62,127.8375,轻度污染,西安市
907,7.819999999999993,30.28,97.72544,293.66,179.36,89.045,100.565,104.4,8.82,293.66,重度污染,西安市
908,7.850000000000023,32.63,97.08623,284.76,175.545,84.575,100.98,103.4,11.12,284.76,重度污染,西安市
909,8.129999999999995,31.71,95.19083,226.77,136.215,66.38,109.83,86.75,17.53,226.77,重度污染,西安市
910,7.839999999999975,32.27,93.22283999999999,173.27142857142857,106.555,55.55,89.60000000000001,65.75,22.53,173.27142857142857,中度污染,西安市
911,5.8700000000000045,35.75,88.99284,147.4,94.59,50.185,65.78750000000001,57.75,24.88,147.4,轻度污染,西安市
912,7.279999999999973,31.48,97.70816,279.13,172.56,85.3,100.465,104.2,11.06,279.13,重度污染,西安市
913,7.689999999999998,31.29,96.71935,251.55,154.365,74.495,102.265,101.1,14.615,251.55,重度污染,西安市
914,8.279999999999973,30.69,95.63011999999999,210.46,125.13,63.515,102.535,82.5,18.705,210.46,重度污染,西安市
915,7.329999999999984,30.2,97.59016,251.6,158.235,71.85,89.125,102.85,14.655,251.6,重度污染,西安市
